element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 21,wavenumber_cm,ell,wavenumber_source
Ti,2,998.34730,0.00020,998.34728,0.00011,10013.809,790,,,62595.1650,72608.9742,3d2.(3F).5s,e 4F,9/2,3d2.(3F).5p,4D*,7/2,,,u37,,10013.809,9.211720319410608,wn(cm-1)
Ti,2,995.67015,0.00020,995.67015,0.00010,10040.734,610,,,62410.9628,72451.6968,3d2.(3F).5s,e 4F,7/2,3d2.(3F).5p,4D*,5/2,,,u37,,10040.734,9.214405498143213,wn(cm-1)
Ti,2,993.18883,0.00020,993.18894,0.00011,10065.819,441,,,62272.3881,72338.2060,3d2.(3F).5s,e 4F,5/2,3d2.(3F).5p,4D*,3/2,,,u37,,10065.819,9.216900705851373,wn(cm-1)
Ti,2,990.79369,0.00020,990.79379,0.00015,10090.152,282,,,62180.4011,72270.5521,3d2.(3F).5s,e 4F,3/2,3d2.(3F).5p,4D*,1/2,,,u37,,10090.152,9.219315177654405,wn(cm-1)
Ti,2,984.19479,0.00019,984.19480,0.00011,10157.805,62,,,62180.4011,72338.2060,3d2.(3F).5s,e 4F,3/2,3d2.(3F).5p,4D*,3/2,,,u37,,10157.805,9.225997654484669,wn(cm-1)
Ti,2,982.11575,0.00019,982.11568,0.00010,10179.308,70,,,62272.3881,72451.6968,3d2.(3F).5s,e 4F,5/2,3d2.(3F).5p,4D*,5/2,,,u37,,10179.308,9.228112311369651,wn(cm-1)
Ti,2,980.31455,0.00019,980.31452,0.00011,10198.011,48,,,62410.9628,72608.9742,3d2.(3F).5s,e 4F,7/2,3d2.(3F).5p,4D*,7/2,,,u37,,10198.011,9.229947980257391,wn(cm-1)
Ti,2,968.5428,0.0019,968.54288,0.00018,10321.958,5,,,52847.1337,63169.0910,3d.(2D).4s.4p.(3P*),4D*,7/2,3d2.(3F).5s,e 2F,5/2,,,u37,,10321.958,9.242028749721515,wn(cm-1)
Ti,2,965.5634,0.0003,965.56334,0.00016,10353.808,32,,,63169.0910,73522.8997,3d2.(3F).5s,e 2F,5/2,3d2.(3F).5p,2F*,5/2,,,u37,,10353.808,9.245109653731868,wn(cm-1)
Ti,2,965.47612,0.00019,965.47611,0.00014,10354.744,42,,,63446.0264,73800.7705,3d2.(3F).5s,e 2F,7/2,3d2.(3F).5p,2F*,7/2,,,u37,,10354.744,9.245200051167732,wn(cm-1)
Ti,2,965.002,,965.00169,0.00010,10359.83,:,4.1e-03,E,4897.7179,15257.5527,3d2.(3F).4s,a 2F,7/2,3d2.(1G).4s,b 2G,9/2,M1+E2,T8335,"L18001,L18000",,10359.83,9.245691106412432,wn(cm-1)
Ti,2,964.9126,0.0005,964.9125,0.0004,10360.791,22,,,72884.5221,83245.315,3d2.(3F).5p,2G*,7/2,3d2.(3F).6s,2F,5/2,,,u37,,10360.791,9.245783864250209,wn(cm-1)
Ti,2,964.243,,964.24337,0.00011,10367.99,:,4.1e-03,E,4897.7179,15265.7001,3d2.(3F).4s,a 2F,7/2,3d2.(1G).4s,b 2G,7/2,M1+E2,T8335,"L18001,L18000",,10367.99,9.246478454085418,wn(cm-1)
Ti,2,962.5876,0.0003,962.5876,0.0003,10385.816,30,,,73133.5489,83519.365,3d2.(3F).5p,2G*,9/2,3d2.(3F).6s,2F,7/2,,,u37,,10385.816,9.248196308090966,wn(cm-1)
Ti,2,956.728,0.002,956.7153,0.0004,10449.43,1,,,72608.9742,83058.538,3d2.(3F).5p,4D*,7/2,3d2.(3F).6s,4F,7/2,,,L5432,,10449.43,9.254302710450753,wn(cm-1)
Ti,2,955.527,0.002,955.5229,0.0005,10462.56,0,,,72451.6968,82914.301,3d2.(3F).5p,4D*,5/2,3d2.(3F).6s,4F,5/2,,,L5432,,10462.56,9.255558449548312,wn(cm-1)
Ti,2,955.0106,0.0003,955.0121,0.0003,10468.216,36bl,,,73800.7705,84268.971,3d2.(3F).5p,2F*,7/2,3d2.(3F).5d,4G,5/2,,,u37,,10468.216,9.256098897751253,wn(cm-1)
Ti,2,952.022,0.002,952.0169,0.0007,10501.08,0,,,72338.2060,82839.341,3d2.(3F).5p,4D*,3/2,3d2.(3F).6s,4F,3/2,,,L5432,,10501.08,9.25923338799904,wn(cm-1)
Ti,2,945.2689,0.0009,945.2692,0.0004,10576.099,10,,,72338.2060,82914.301,3d2.(3F).5p,4D*,3/2,3d2.(3F).6s,4F,5/2,,,u37,,10576.099,9.2663519228646,wn(cm-1)
Ti,2,943.2150,0.0004,943.21508,0.00012,10599.129,21,,,20891.7898,31490.9177,3d3,b 2F,7/2,3d2.(3F).4p,z 2F*,7/2,,,u37,,10599.129,9.268527106912714,wn(cm-1)
Ti,2,942.5289,0.0005,942.5292,0.0004,10606.844,18,,,72451.6968,83058.538,3d2.(3F).5p,4D*,5/2,3d2.(3F).6s,4F,7/2,,,u37,,10606.844,9.269254732128532,wn(cm-1)
Ti,2,940.573,,940.57347,0.00017,10628.90,:,4.3e-05,E,4628.6571,15257.5527,3d2.(3F).4s,a 2F,5/2,3d2.(1G).4s,b 2G,9/2,E2,T8335,"L18001,L18000",,10628.9,9.271331985266537,wn(cm-1)
Ti,2,940.330,0.002,940.32718,0.00014,10631.65,0,,,63169.0910,73800.7705,3d2.(3F).5s,e 2F,5/2,3d2.(3F).5p,2F*,7/2,,,L5432,,10631.65,9.271590680362886,wn(cm-1)
Ti,2,938.8615,0.0003,938.86162,0.00019,10648.277,30,,,72608.9742,83257.2496,3d2.(3F).5p,4D*,7/2,3d2.(3F).6s,4F,9/2,,,u37,,10648.277,9.273153374011564,wn(cm-1)
Ti,2,925.2535,0.0004,925.25336,0.00015,10804.884,19,,,20951.7551,31756.6406,3d3,b 2F,5/2,3d2.(3F).4p,z 2D*,3/2,,,u37,,10804.884,9.28775353311288,wn(cm-1)
Ti,2,914.521,0.002,914.5261,0.0003,10931.68,1,,,72126.9130,83058.538,3d2.(3F).5p,4F*,9/2,3d2.(3F).6s,4F,7/2,,,L5432,,10931.68,9.299420274757107,wn(cm-1)
Ti,2,912.673,0.002,912.6690,0.0004,10953.82,0,,,71960.4326,82914.301,3d2.(3F).5p,4F*,7/2,3d2.(3F).6s,4F,5/2,,,L5432,,10953.82,9.301443532855176,wn(cm-1)
Ti,2,902.782,0.002,902.78160,0.00013,11073.83,0,,,20951.7551,32025.5915,3d3,b 2F,5/2,3d2.(3F).4p,z 2D*,5/2,,,L5432,,11073.83,9.312339945991829,wn(cm-1)
Ti,2,901.6034,0.0007,901.6032,0.0004,11088.307,13,,,71825.9911,82914.301,3d2.(3F).5p,4F*,5/2,3d2.(3F).6s,4F,5/2,,,u37,,11088.307,9.313646408636577,wn(cm-1)
Ti,2,900.8078,0.0003,900.8074,0.0003,11098.101,24,,,71960.4326,83058.538,3d2.(3F).5p,4F*,7/2,3d2.(3F).6s,4F,7/2,,,u37,,11098.101,9.314529291583307,wn(cm-1)
Ti,2,898.1988,0.0002,898.19885,0.00016,11130.337,35,,,72126.9130,83257.2496,3d2.(3F).5p,4F*,9/2,3d2.(3F).6s,4F,9/2,,,u37,,11130.337,9.31742972233771,wn(cm-1)
Ti,2,897.9193,0.0004,897.91931,0.00010,11133.802,21,,,20891.7898,32025.5915,3d3,b 2F,7/2,3d2.(3F).4p,z 2D*,5/2,,,u37,,11133.802,9.317740985219062,wn(cm-1)
Ti,2,892.6777,0.0002,892.67736,0.00017,11199.177,39,,,63446.0264,74645.2073,3d2.(3F).5s,e 2F,7/2,3d2.(3F).5p,2D*,5/2,,,u37,,11199.177,9.323595572440384,wn(cm-1)
Ti,2,891.8455,0.0003,891.84525,0.00024,11209.627,23,,,63169.0910,74378.721,3d2.(3F).5s,e 2F,5/2,3d.(2D).4s.4p.(1P*),2P*,3/2,,,u37,,11209.627,9.324528241649995,wn(cm-1)
Ti,2,883.8624,0.0003,883.8626,0.0003,11310.872,27,,,71747.6684,83058.538,3d2.(3F).5p,4G*,9/2,3d2.(3F).6s,4F,7/2,,,u37,,11310.872,9.333519666049703,wn(cm-1)
Ti,2,883.8394,0.0002,883.83931,0.00017,11311.167,37,,,71946.0817,83257.2496,3d2.(3F).5p,4G*,11/2,3d2.(3F).6s,4F,9/2,,,u37,,11311.167,9.333545746811037,wn(cm-1)
Ti,2,882.5217,0.0004,882.5222,0.0004,11328.055,21,,,71586.2514,82914.301,3d2.(3F).5p,4G*,7/2,3d2.(3F).6s,4F,5/2,,,u37,,11328.055,9.335037671147703,wn(cm-1)
Ti,2,878.6826,0.0005,878.6827,0.0006,11377.549,15,,,71461.7932,82839.341,3d2.(3F).5p,4G*,5/2,3d2.(3F).6s,4F,3/2,,,u37,,11377.549,9.339397306627292,wn(cm-1)
Ti,2,875.3116,0.0011,875.3111,0.0004,11421.367,7*,,,68846.699,80268.0717,3d2.(3F).4d,f 4F,5/2,3d2.(1D).5p,2F*,7/2,,,u37,,11421.367,9.343241178322963,wn(cm-1)
Ti,2,872.934,0.002,872.9315,0.0004,11452.47,1,,,71461.7932,82914.301,3d2.(3F).5p,4G*,5/2,3d2.(3F).6s,4F,5/2,,,L5432,,11452.47,9.345960706242076,wn(cm-1)
Ti,2,871.429,0.002,871.4265,0.0003,11472.25,1,,,71586.2514,83058.538,3d2.(3F).5p,4G*,7/2,3d2.(3F).6s,4F,7/2,,,L5432,,11472.25,9.347686354791634,wn(cm-1)
Ti,2,866.201,,866.20138,0.00008,11541.49,:,2.8e-06,E,1087.3561,12628.8455,3d3,b 4F,7/2,3d3,b 2D2,3/2,E2,T8335,"L18001,L18000",,11541.49,9.353703647845172,wn(cm-1)
Ti,2,866.131,,866.13103,0.00008,11542.43,:,3.5e-05,E,1215.8329,12758.2597,3d3,b 4F,9/2,3d3,b 2D2,5/2,E2,T8335,"L18001,L18000",,11542.43,9.353785089818679,wn(cm-1)
Ti,2,864.899,0.002,864.89423,0.00022,11558.87,1,,,71960.4326,83519.365,3d2.(3F).5p,4F*,7/2,3d2.(3F).6s,2F,7/2,,,L5432,,11558.87,9.355208386583389,wn(cm-1)
Ti,2,860.57778,0.00015,860.57797,0.00013,11616.909,182bl,,,53597.2664,65214.1729,3d.(2D).4s.4p.(3P*),w 2D*,3/2,3d2.(3F).4d,4D,1/2,,,u37,,11616.909,9.360216988135114,wn(cm-1)
Ti,2,858.507,,858.50699,0.00008,11644.93,:,8.7e-03,E,983.9157,12628.8455,3d3,b 4F,5/2,3d3,b 2D2,3/2,M1+E2,T8335,"L18001,L18000",,11644.93,9.362626171136785,wn(cm-1)
Ti,2,856.596,,856.59636,0.00007,11670.91,:,7.5e-03,E,1087.3561,12758.2597,3d3,b 4F,7/2,3d3,b 2D2,5/2,M1+E2,T8335,"L18001,L18000",,11670.91,9.364854699961148,wn(cm-1)
Ti,2,852.944,,852.94405,0.00009,11720.88,:,4.9e-03,E,907.9672,12628.8455,3d3,b 4F,3/2,3d3,b 2D2,3/2,M1+E2,T8335,"L18001,L18000",,11720.88,9.369127145636474,wn(cm-1)
Ti,2,852.461,,852.46054,0.00008,11727.52,:,8.6e-02,E,4897.7179,16625.2441,3d2.(3F).4s,a 2F,7/2,3d2.(3P).4s,b 2P,3/2,E2,T8335,"L18001,L18000",,11727.52,9.369693495594465,wn(cm-1)
Ti,2,841.004,,841.00432,0.00016,11887.28,:,1.0e-01,E,4628.6571,16515.9359,3d2.(3F).4s,a 2F,5/2,3d2.(3P).4s,b 2P,1/2,E2,T8335,"L18001,L18000",,11887.28,9.383224199847481,wn(cm-1)
Ti,2,833.341,,833.34138,0.00013,11996.59,:,1.5e-02,E,4628.6571,16625.2441,3d2.(3F).4s,a 2F,5/2,3d2.(3P).4s,b 2P,3/2,M1+E2,T8335,"L18001,L18000",,11996.59,9.392377721720473,wn(cm-1)
Ti,2,830.0975,0.0003,830.0974,0.0003,12043.468,22,,,72608.9742,84652.443,3d2.(3F).5p,4D*,7/2,3d2.(3F).5d,4D,7/2,,,u37,,12043.468,9.396277717254403,wn(cm-1)
Ti,2,819.3962,0.0009,819.3967,0.0003,12200.754,8,,,72451.6968,84652.443,3d2.(3F).5p,4D*,5/2,3d2.(3F).5d,4D,7/2,,,u37,,12200.754,9.409253032090293,wn(cm-1)
Ti,2,807.1489,0.0005,807.14893,0.00014,12385.882,15,,,72126.9130,84512.7943,3d2.(3F).5p,4F*,9/2,3d2.(3F).5d,4H,9/2,,,u37,,12385.882,9.424312554567432,wn(cm-1)
Ti,2,805.6158,0.0006,805.61611,0.00019,12409.452,10,,,71960.4326,84369.880,3d2.(3F).5p,4F*,7/2,3d2.(3F).5d,4H,7/2,,,u37,,12409.452,9.426213719286515,wn(cm-1)
Ti,2,803.4453,0.0006,803.44505,0.00019,12442.976,11,,,71825.9911,84268.971,3d2.(3F).5p,4F*,5/2,3d2.(3F).5d,4G,5/2,,,u37,,12442.976,9.428911565978465,wn(cm-1)
Ti,2,802.8256,0.0013,802.8252,0.0003,12452.581,5,,,70605.9514,83058.538,3d.(2D).4s.4p.(1P*),v 2F*,5/2,3d2.(3F).6s,4F,7/2,,,u37,,12452.581,9.42968318964421,wn(cm-1)
Ti,2,799.4387,0.0003,799.43877,0.00019,12505.337,25,,,72126.9130,84632.249,3d2.(3F).5p,4F*,9/2,3d2.(3F).5d,4H,11/2,,,u37,,12505.337,9.433910792168907,wn(cm-1)
Ti,2,798.1494,0.0004,798.1499,0.0003,12525.537,14,,,72126.9130,84652.443,3d2.(3F).5p,4F*,9/2,3d2.(3F).5d,4D,7/2,,,u37,,12525.537,9.435524799285488,wn(cm-1)
Ti,2,797.8305,0.0004,797.8305,0.0003,12530.544,18,,,71960.4326,84490.976,3d2.(3F).5p,4F*,7/2,3d2.(3F).5d,4G,9/2,,,u37,,12530.544,9.43592446274975,wn(cm-1)
Ti,2,797.702,,797.70244,0.00006,12532.56,:,3.0e-03,E,225.7039,12758.2597,3d2.(3F).4s,a 4F,7/2,3d3,b 2D2,5/2,M1+E2,T8335,"L18001,L18000",,12532.56,9.436085336678563,wn(cm-1)
Ti,2,797.5776,0.0005,797.5777,0.0003,12534.518,12,,,71825.9911,84360.507,3d2.(3F).5p,4F*,5/2,3d2.(3F).5d,4G,7/2,,,u37,,12534.518,9.436241557519617,wn(cm-1)
Ti,2,797.564,,797.56399,0.00010,12534.73,:,3.4e-03,E,94.1142,12628.8455,3d2.(3F).4s,a 4F,5/2,3d3,b 2D2,3/2,M1+E2,T8335,"L18001,L18000",,12534.73,9.43625847067154,wn(cm-1)
Ti,2,795.355,0.002,795.35514,0.00008,12569.55,9,,,32332.9031,44902.4455,3d3,d 2D1,5/2,3d2.(3P).4p,x 2D*,5/2,,,L5432,,12569.55,9.439032501420801,wn(cm-1)
Ti,2,794.568,0.002,794.56953,0.00008,12581.99,5,,,32332.9031,44914.8733,3d3,d 2D1,5/2,3d2.(3P).4p,x 2D*,3/2,,,L5432,,12581.99,9.440021705343456,wn(cm-1)
Ti,2,791.620,,791.62026,0.00006,12628.85,:,2.0e-03,E,0.0000,12628.8455,3d2.(3F).4s,a 4F,3/2,3d3,b 2D2,3/2,M1+E2,T8335,"L18001,L18000",,12628.85,9.443739158150658,wn(cm-1)
Ti,2,790.962,0.002,790.96003,0.00011,12639.36,8*,,,32275.4863,44914.8733,3d3,d 2D1,3/2,3d2.(3P).4p,x 2D*,3/2,,,L5432,,12639.36,9.444571033507566,wn(cm-1)
Ti,2,788.0434,0.0002,788.04334,0.00019,12686.167,24,,,71946.0817,84632.249,3d2.(3F).5p,4G*,11/2,3d2.(3F).5d,4H,11/2,,,u37,,12686.167,9.448267466225122,wn(cm-1)
Ti,2,785.680,0.002,785.68103,0.00013,12724.33,5,,,68952.1302,81676.4409,3d2.(3F).4d,f 4F,7/2,3d2.(3F).4f,4H*,9/2,,,L5432,,12724.33,9.451271187773212,wn(cm-1)
Ti,2,784.5098,0.0003,784.50978,0.00025,12743.308,20,,,71747.6684,84490.976,3d2.(3F).5p,4G*,9/2,3d2.(3F).5d,4G,9/2,,,u37,,12743.308,9.452761550052807,wn(cm-1)
Ti,2,783.16887,0.00012,783.16888,0.00014,12765.126,52,,,71747.6684,84512.7943,3d2.(3F).5p,4G*,9/2,3d2.(3F).5d,4H,9/2,,,u37,,12765.126,9.454472200367174,wn(cm-1)
Ti,2,782.6093,0.0004,782.60915,0.00025,12774.253,14,,,71586.2514,84360.507,3d2.(3F).5p,4G*,7/2,3d2.(3F).5d,4G,7/2,,,u37,,12774.253,9.455186939781045,wn(cm-1)
Ti,2,782.49017,0.00012,782.49021,0.00014,12776.198,86,,,71946.0817,84722.279,3d2.(3F).5p,4G*,11/2,3d2.(3F).5d,4H,13/2,,,u37,,12776.198,9.45533918758315,wn(cm-1)
Ti,2,782.03537,0.00018,782.03534,0.00018,12783.628,40,,,71586.2514,84369.880,3d2.(3F).5p,4G*,7/2,3d2.(3F).5d,4H,7/2,,,u37,,12783.628,9.455920568709084,wn(cm-1)
Ti,2,780.59735,0.00018,780.59736,0.00018,12807.178,29,,,71461.7932,84268.971,3d2.(3F).5p,4G*,5/2,3d2.(3F).5d,4G,5/2,,,u37,,12807.178,9.457761073978663,wn(cm-1)
Ti,2,778.6450,0.0004,778.6456,0.0003,12839.290,15,,,68846.699,81685.979,3d2.(3F).4d,f 4F,5/2,3d2.(3F).4f,2G*,7/2,,,u37,,12839.29,9.460265279764918,wn(cm-1)
Ti,2,775.9080,0.0004,775.90798,0.00018,12884.581,18,,,71747.6684,84632.249,3d2.(3F).5p,4G*,9/2,3d2.(3F).5d,4H,11/2,,,u37,,12884.581,9.463786604125444,wn(cm-1)
Ti,2,775.574,0.002,775.57491,0.00010,12890.13,4,,,68952.1302,81842.2440,3d2.(3F).4d,f 4F,7/2,3d2.(3F).4f,2G*,9/2,,,L5432,,12890.13,9.464217181219848,wn(cm-1)
Ti,2,775.0577,0.0005,775.05781,0.00024,12898.715,13,,,71461.7932,84360.507,3d2.(3F).5p,4G*,5/2,3d2.(3F).5d,4G,7/2,,,u37,,12898.715,9.464882972985018,wn(cm-1)
Ti,2,774.6967,0.0005,774.69680,0.00024,12904.726,13,,,71586.2514,84490.976,3d2.(3F).5p,4G*,7/2,3d2.(3F).5d,4G,9/2,,,u37,,12904.726,9.465348879846722,wn(cm-1)
Ti,2,773.333,0.002,773.3344,0.0003,12927.48,4,,,68846.699,81774.158,3d2.(3F).4d,f 4F,5/2,3d2.(3F).4f,4D*,5/2,,,L5432,,12927.48,9.467110557179643,wn(cm-1)
Ti,2,771.6909,0.0002,771.69075,0.00014,12954.991,23,,,68769.3365,81724.330,3d2.(3F).4d,f 4F,3/2,3d2.(3F).4f,4G*,5/2,,,u37,,12954.991,9.469236398283503,wn(cm-1)
Ti,2,771.3381,0.0004,771.33815,0.00011,12960.916,15,,,68952.1302,81913.0457,3d2.(3F).4d,f 4F,7/2,3d2.(3F).4f,4F*,7/2,,,u37,,12960.916,9.469693646420968,wn(cm-1)
Ti,2,770.6791,0.0003,770.67923,0.00013,12971.999,19,,,68952.1302,81924.127,3d2.(3F).4d,f 4F,7/2,3d2.(3F).4f,2H*,9/2,,,u37,,12971.999,9.47054839033809,wn(cm-1)
Ti,2,769.374,0.002,769.37835,0.00018,12994.00,4,,,69084.6309,82078.561,3d2.(3F).4d,f 4F,9/2,3d2.(3F).4f,4G*,9/2,,,L5432,,12994.0,9.472242991440476,wn(cm-1)
Ti,2,768.8880,0.0008,768.88784,0.00014,13002.217,7,,,68769.3365,81771.556,3d2.(3F).4d,f 4F,3/2,3d2.(3F).4f,4D*,3/2,,,u37,,13002.217,9.472875160365183,wn(cm-1)
Ti,2,768.1721,0.0004,768.1724,0.0003,13014.334,18,,,68846.699,81861.0276,3d2.(3F).4d,f 4F,5/2,3d2.(3F).4f,4G*,7/2,,,u37,,13014.334,9.473806644394415,wn(cm-1)
Ti,2,767.92292,0.00012,767.92294,0.00011,13018.557,42,,,69084.6309,82103.1876,3d2.(3F).4d,f 4F,9/2,3d2.(3F).4f,4G*,11/2,,,u37,,13018.557,9.47413108012743,wn(cm-1)
Ti,2,767.769,0.002,767.7684,0.0004,13021.16,3,,,68846.699,81867.876,3d2.(3F).4d,f 4F,5/2,3d2.(3F).4f,4F*,3/2,,,L5432,,13021.16,9.47433100549595,wn(cm-1)
Ti,2,766.100,0.002,766.10051,0.00013,13049.53,4,,,69084.6309,82134.1565,3d2.(3F).4d,f 4F,9/2,3d2.(3F).4f,4D*,7/2,,,L5432,,13049.53,9.476507396776602,wn(cm-1)
Ti,2,765.30588,0.00018,765.30582,0.00011,13063.075,38,,,69084.6309,82147.7069,3d2.(3F).4d,f 4F,9/2,3d2.(3F).4f,4F*,9/2,,,u37,,13063.075,9.477544826877109,wn(cm-1)
Ti,2,761.6119,0.0008,761.61205,0.00017,13126.433,8,,,68952.1302,82078.561,3d2.(3F).4d,f 4F,7/2,3d2.(3F).4f,4G*,9/2,,,u37,,13126.433,9.4823832624524,wn(cm-1)
Ti,2,758.861,0.002,758.85754,0.00013,13174.02,3,,,68769.3365,81943.4136,3d2.(3F).4d,f 4F,3/2,3d2.(3F).4f,4F*,5/2,,,L5432,,13174.02,9.48600198734128,wn(cm-1)
Ti,2,758.401,0.002,758.39992,0.00012,13182.01,4,,,68952.1302,82134.1565,3d2.(3F).4d,f 4F,7/2,3d2.(3F).4f,4D*,7/2,,,L5432,,13182.01,9.486608300222603,wn(cm-1)
Ti,2,757.623,0.002,757.62112,0.00010,13195.54,4,,,68952.1302,82147.7069,3d2.(3F).4d,f 4F,7/2,3d2.(3F).4f,4F*,9/2,,,L5432,,13195.54,9.487634172692685,wn(cm-1)
Ti,2,757.541,0.002,757.54139,0.00010,13196.97,8,,,32275.4863,45472.4518,3d3,d 2D1,3/2,3d2.(3P).4p,y 2P*,1/2,,,L5432,,13196.97,9.487742536770327,wn(cm-1)
Ti,2,757.4055,0.0006,757.40564,0.00013,13199.333,10,,,68952.1302,82151.461,3d2.(3F).4d,f 4F,7/2,3d2.(3F).4f,2F*,7/2,,,u37,,13199.333,9.487921576994733,wn(cm-1)
Ti,2,756.4492,0.0005,756.44894,0.00007,13216.020,11,,,32332.9031,45548.9273,3d3,d 2D1,5/2,3d2.(3P).4p,y 2P*,3/2,,,u37,,13216.02,9.489185009076806,wn(cm-1)
Ti,2,755.782,0.002,755.7830,0.0003,13227.69,5,,,68769.3365,81997.005,3d2.(3F).4d,f 4F,3/2,3d2.(3F).4f,2F*,5/2,,,L5432,,13227.69,9.490067638689489,wn(cm-1)
Ti,2,755.5436,0.0006,755.54348,0.00012,13231.860,10,,,69084.6309,82316.4935,3d2.(3F).4d,f 4F,9/2,3d2.(3P).5p,4D*,7/2,,,u37,,13231.86,9.490382836796375,wn(cm-1)
Ti,2,753.177,0.002,753.17676,0.00010,13273.44,6,,,32275.4863,45548.9273,3d3,d 2D1,3/2,3d2.(3P).4p,y 2P*,3/2,,,L5432,,13273.44,9.493520325080521,wn(cm-1)
Ti,2,751.9898,0.0006,751.99021,0.00017,13294.392,10,,,68952.1302,82246.515,3d2.(3F).4d,f 4F,7/2,3d2.(3F).4f,4P*,5/2,,,u37,,13294.392,9.495097571153405,wn(cm-1)
Ti,2,745.665,0.002,745.66652,0.00012,13407.16,4,,,68331.1599,81738.2883,3d2.(3F).4d,e 2H,9/2,3d2.(3F).4f,4I*,9/2,,,L5432,,13407.16,9.503544171594646,wn(cm-1)
Ti,2,745.528,0.002,745.52838,0.00017,13409.62,4,,,68364.5454,81774.158,3d2.(3F).4d,2D,3/2,3d2.(3F).4f,4D*,5/2,,,L5432,,13409.62,9.503727638812329,wn(cm-1)
Ti,2,745.132,0.002,745.13845,0.00017,13416.75,3,,,68584.4792,82001.109,3d2.(3F).4d,e 2H,11/2,3d2.(3F).4f,2I*,11/2,,,L5432,,13416.75,9.504259205339435,wn(cm-1)
Ti,2,744.7858,0.0004,744.78600,0.00011,13422.983,13,,,68331.1599,81754.1387,3d2.(3F).4d,e 2H,9/2,3d2.(3F).4f,4H*,11/2,,,u37,,13422.983,9.504723666003931,wn(cm-1)
Ti,2,744.3705,0.0007,744.37063,0.00011,13430.471,8,,,68482.5767,81913.0457,3d2.(3F).4d,2D,5/2,3d2.(3F).4f,4F*,7/2,,,u37,,13430.471,9.505281359639476,wn(cm-1)
Ti,2,741.164,0.002,741.16636,0.00011,13488.58,3,,,68584.4792,82073.0114,3d2.(3F).4d,e 2H,11/2,3d2.(3F).4f,4H*,13/2,,,L5432,,13488.58,9.509598680503352,wn(cm-1)
Ti,2,740.352,0.002,740.35411,0.00016,13503.36,3,,,68364.5454,81867.876,3d2.(3F).4d,2D,3/2,3d2.(3F).4f,4F*,3/2,,,L5432,,13503.36,9.510693822347708,wn(cm-1)
Ti,2,739.749,0.002,739.7461,0.0003,13514.38,5,,,68482.5767,81997.005,3d2.(3F).4d,2D,5/2,3d2.(3F).4f,2F*,5/2,,,L5432,,13514.38,9.511509582704505,wn(cm-1)
Ti,2,737.3458,0.0004,737.34610,0.00011,13558.422,13,,,68331.1599,81889.5772,3d2.(3F).4d,e 2H,9/2,3d2.(3F).4f,4I*,11/2,,,u37,,13558.422,9.51476318304126,wn(cm-1)
Ti,2,736.2354,0.0005,736.23559,0.00016,13578.871,10,,,68364.5454,81943.4136,3d2.(3F).4d,2D,3/2,3d2.(3F).4f,4F*,5/2,,,u37,,13578.871,9.516270260690492,wn(cm-1)
Ti,2,735.5448,0.0003,735.54458,0.00009,13591.621,16,,,20951.7551,34543.3799,3d3,b 2F,5/2,3d2.(3F).4p,z 2G*,7/2,,,u37,,13591.621,9.51720877891356,wn(cm-1)
Ti,2,735.4713,0.0007,735.47194,0.00013,13592.979,8,,,68331.1599,81924.127,3d2.(3F).4d,e 2H,9/2,3d2.(3F).4f,2H*,9/2,,,u37,,13592.979,9.517308688421231,wn(cm-1)
Ti,2,735.1460,0.0003,735.14611,0.00016,13598.993,19,,,68584.4792,82183.471,3d2.(3F).4d,e 2H,11/2,3d2.(3F).4f,2H*,11/2,,,u37,,13598.993,9.517751024865095,wn(cm-1)
Ti,2,732.315,0.002,732.31419,0.00012,13651.56,5,,,68482.5767,82134.1565,3d2.(3F).4d,2D,5/2,3d2.(3F).4f,4D*,7/2,,,L5432,,13651.56,9.521609079797276,wn(cm-1)
Ti,2,731.3871,0.0003,731.38710,0.00012,13668.885,17,,,68482.5767,82151.461,3d2.(3F).4d,2D,5/2,3d2.(3F).4f,2F*,7/2,,,u37,,13668.885,9.522877360919516,wn(cm-1)
Ti,2,731.33018,0.00011,731.33013,0.00013,13669.948,71,,,68331.1599,82001.109,3d2.(3F).4d,e 2H,9/2,3d2.(3F).4f,2I*,11/2,,,u37,,13669.948,9.522955125760504,wn(cm-1)
Ti,2,730.551,0.002,730.55154,0.00016,13684.52,5,,,31787.934,45472.4518,3d2.(1S).4s,a 2S,1/2,3d2.(3P).4p,y 2P*,1/2,,,L5432,,13684.52,9.524020545960116,wn(cm-1)
Ti,2,729.73186,0.00011,729.73192,0.00016,13699.889,121,,,68584.4792,82284.367,3d2.(3F).4d,e 2H,11/2,3d2.(3F).4f,2I*,13/2,,,u37,,13699.889,9.525143009593613,wn(cm-1)
Ti,2,729.6675,0.0006,729.6675,0.0003,13701.098,9,,,68364.5454,82065.643,3d2.(3F).4d,2D,3/2,3d2.(3F).4f,2P*,1/2,,,u37,,13701.098,9.5252312545901,wn(cm-1)
Ti,2,727.210,0.002,727.20983,0.00016,13747.39,4,,,68331.1599,82078.561,3d2.(3F).4d,e 2H,9/2,3d2.(3F).4f,4G*,9/2,,,L5432,,13747.39,9.528604266895147,wn(cm-1)
